"country","date_year","scientificNameID","year","scientificName","dynamicProperties","superfamilyid","individualCount","associatedReferences","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","catalogNumber","basisOfRecord","terrestrial","maximumDepthInMeters","id","day","order","infraorderid","dataset_id","locality","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","scientificNameAuthorship","absence","superorderid","genusid","originalScientificName","marine","minimumDepthInMeters","preparations","subphylumid","infraclassid","institutionCode","date_mid","infraclass","identifiedBy","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","fieldNumber","occurrenceStatus","stateProvince","occurrenceID","locationRemarks","associatedMedia","county","modified","dateIdentified","specificEpithet","habitat","institutionID","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","island","verbatimLocality","verbatimLatitude","organismQuantityType","samplingProtocol","parentEventID","continent","eventID","islandGroup","samplingEffort","taxonRank","eventRemarks","vernacularName","countryCode","verbatimLongitude","nomenclaturalCode","datasetName","geodeticDatum","taxonomicStatus","previousIdentifications","locationID","verbatimCoordinates","datasetID","sampleSizeValue","depth","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","rightsHolder","recordNumber","georeferencedDate","higherGeography","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","coordinateUncertaintyInMeters","references","municipality","nameAccordingTo","verbatimDepth","occurrenceRemarks","sex","typeStatus","otherCatalogNumbers","lifeStage","infraspecificEpithet","subspecies","subspeciesid","collectionID","disposition","georeferenceSources","eventTime","footprintWKT","startDayOfYear"
"Colombia",2006,"urn:lsid:marinespecies.org:taxname:213380","2006","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"e639d7ab-f7fe-43db-aee3-eca601945173","20","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1158710400000,213380,"Odontophora",1158710400000,"09","Echinometra",NA,"2006-09-20",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1158710400000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Kelly Gómez Campo",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2006:M5:001677",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2006/09/20","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2006","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"e6a14134-5d78-42a7-956d-a4f643dc8179","04","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1031097600000,213380,"Odontophora",1031097600000,"09","Echinometra",NA,"2002-09-04",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1031097600000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Raul Navas Camacho | Sonia Bejarano",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2002:M1:000520",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","5","2002/09/04","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2017,"urn:lsid:marinespecies.org:taxname:213380","2017","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7055278,149854,1806,179653,NA,"HumanObservation",FALSE,6,"e738b23f-e06d-498b-bdf7-82967c02df19","24","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Ceycen Estación CEY 1",-75.8661389,NA,1500854400000,213380,"Odontophora",1500854400000,"07","Echinometra",NA,"2017-07-24",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1500854400000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Juan David González Corredor",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.82,1678,28.89,80,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:CEY-1:2017:S2:003226",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","3","2017/07/24","metros cuadrados","Isla Ceycen","Ceycen 1","9° 42' 19.9"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CEY","SA","INVEMAR:SIMAC:InvVag:CEY-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero. Intermedio del Pacifico es equivalente a somero del Caribe.","Erizo","CO","75° 51' 58.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2017","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 51' 58.1"" W 9° 42' 19.9"" N","INVEMAR:SIMAC:1999","20",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2010,"urn:lsid:marinespecies.org:taxname:213380","2010","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7774167,149854,1806,179653,NA,"HumanObservation",FALSE,6,"e7c6d289-fb35-47a5-bd9d-d8412e47d725","21","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Frente a Isla Mangle Estación MAN 1",-75.7853889,NA,1290297600000,213380,"Odontophora",1290297600000,"11","Echinometra",NA,"2010-11-21",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,4,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1290297600000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Kelly Gómez Campo | Tomás López Londoño",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.87,1436,28.87,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:MAN-1:2010:S3:002538",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2010/11/21","metros cuadrados",NA,"Mangle 1","9° 46' 38.7"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:MAN","SA","INVEMAR:SIMAC:InvVag:MAN-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.","Erizo","CO","75° 47' 7.4"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2010","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 47' 7.4"" W 9° 46' 38.7"" N","INVEMAR:SIMAC:1999","20",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"urn:lsid:marinespecies.org:taxname:213380","2001","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"e957f814-7356-483b-9a4f-9389a2aef8ab","27","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1001548800000,213380,"Odontophora",1001548800000,"09","Echinometra",NA,"2001-09-27",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1001548800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Juan Camilo Martinez | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2001:M3:000108",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","3","2001/09/27","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2004,"urn:lsid:marinespecies.org:taxname:213380","2004","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,8.6704166,149854,1806,179653,NA,"HumanObservation",FALSE,3,"e979080d-63c1-4603-95a8-2fac86808a2f","07","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Ensenada Sapzurro, Cabo Tiburón S Estación CTI 1",-77.3586666,NA,1086566400000,213380,"Odontophora",1086566400000,"06","Echinometra",NA,"2004-06-07",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,2,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1086566400000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Alberto Rodríguez Ramirez | Martha Alejandra Ortiz Del Rio",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",29.45,60,28.33,-51,NA,"Presente","Chocó","INVEMAR:SIMAC:InvVag:CTI-1:2004:S3:001235",NA,NA,"Acandí",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","20","2004/06/07","metros cuadrados",NA,"Cabo Tiburón S","8° 40' 13.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CTI","SA","INVEMAR:SIMAC:InvVag:CTI-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.","Erizo","CO","77° 21' 31.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2004","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","77° 21' 31.1"" W 8° 40' 13.4"" N","INVEMAR:SIMAC:1999","20",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2017,"urn:lsid:marinespecies.org:taxname:213380","2017","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,11.3256111,149854,1806,179653,NA,"HumanObservation",FALSE,16,"e98eac6e-5f6f-4080-863b-1beac25177ac","28","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Tayrona, Bahía Chengue C1 Estación CHE 1",-74.1283611,NA,1511827200000,213380,"Odontophora",1511827200000,"11","Echinometra",NA,"2017-11-28",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1511827200000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Simon Robledo Cardona",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.36,54,27.31,-10,NA,"Presente","Magdalena","INVEMAR:SIMAC:InvVag:CHE-1:2017:S5:003350",NA,NA,"Santa Marta",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2017/11/28","metros cuadrados",NA,"Chengue C1","11° 19' 32.1"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CHE","SA","INVEMAR:SIMAC:InvVag:CHE-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela intermedia.","Erizo","CO","74° 7' 42"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2017","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","74° 7' 42"" W 11° 19' 32.1"" N","INVEMAR:SIMAC:1999","20",9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2001,"urn:lsid:marinespecies.org:taxname:213380","2001","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"eab15b82-27af-4f1f-b14b-addca18e9f73","27","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1001548800000,213380,"Odontophora",1001548800000,"09","Echinometra",NA,"2001-09-27",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1001548800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Sonia Bejarano | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2001:P5:000123",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","4","2001/09/27","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2013,"urn:lsid:marinespecies.org:taxname:213380","2013","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,8.639,149854,1806,179653,NA,"HumanObservation",FALSE,3,"eafcb80a-76ea-4020-8608-5d95f0afc033","23","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Ensenada Capurganá Estación CAP 1",-77.3446666,NA,1.377216e+12,213380,"Odontophora",1.377216e+12,"08","Echinometra",NA,"2013-08-23",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,2,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.377216e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Christian Michael Diaz Sanchez | Diana Carolina Casas Figueroa",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",29.14,160,28.32,-7,NA,"Presente","Chocó","INVEMAR:SIMAC:InvVag:CAP-1:2013:S3:003003",NA,NA,"Acandí",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","4","2013/08/23","metros cuadrados",NA,"Capurganá 1","8° 38' 20.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CAP","SA","INVEMAR:SIMAC:InvVag:CAP-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.","Erizo","CO","77° 20' 40.7"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2013","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","77° 20' 40.7"" W 8° 38' 20.4"" N","INVEMAR:SIMAC:1999","20",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2011,"urn:lsid:marinespecies.org:taxname:213380","2011","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7058333,149854,1806,179653,NA,"HumanObservation",FALSE,12,"eb03e59e-7405-440f-82f9-7512cc047ac3","19","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Ceycen Estación CEY 2",-75.8658333,NA,1321660800000,213380,"Odontophora",1321660800000,"11","Echinometra",NA,"2011-11-19",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1321660800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Johanna Calle Triviño | Cindy Melissa Montero",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.82,1672,28.89,80,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:CEY-2:2011:M2:002727",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2011/11/19","metros cuadrados","Isla Ceycen","Ceycen 2","9° 42' 20.9"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CEY","SA","INVEMAR:SIMAC:InvVag:CEY-2","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad intermedio.","Erizo","CO","75° 51' 56.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2011","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 51' 56.9"" W 9° 42' 20.9"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama",1988,"urn:lsid:marinespecies.org:taxname:213380","1988","Echinometra lucunter","observedindividualcount=2;",510604,"2.0","National Museum of Natural History, Smithsonian Institution",FALSE,213380,9.39999961853,149854,1806,179653,"E52927.360367","PreservedSpecimen",FALSE,NA,"eb69a045-93d2-4844-9da6-73234e2fa7e3","21","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Largo Remo Island, On Reef In Front Of Droque Island",-79.8333282471,"Invertebrate Zoology: Echinoderms",590803200000,213380,"Odontophora",590803200000,"9","Echinometra","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]","1988-09-21T12:00:00Z",FALSE,"Echinacea","(Linnaeus)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,"Alcohol (Ethanol)",148744,510517,"USNM",590803200000,"Carinacea","Ahearn, Cynthia","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Smithsonian Tropical Research Institute",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.1,292,28.2,2,NA,NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2002,"urn:lsid:marinespecies.org:taxname:213380","2002","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7774167,149854,1806,179653,NA,"HumanObservation",FALSE,6,"ef8722da-8486-4e8b-a925-cf2b87dd6f84","03","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Frente a Isla Mangle Estación MAN 1",-75.7853889,NA,1.020384e+12,213380,"Odontophora",1.020384e+12,"05","Echinometra",NA,"2002-05-03",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,4,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.020384e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Raul Navas Camacho | Nelson Manrique",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.87,1436,28.87,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:MAN-1:2002:S3:000391",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","5","2002/05/03","metros cuadrados",NA,"Mangle 1","9° 46' 38.7"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:MAN","SA","INVEMAR:SIMAC:InvVag:MAN-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.","Erizo","CO","75° 47' 7.4"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2002","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 47' 7.4"" W 9° 46' 38.7"" N","INVEMAR:SIMAC:1999","20",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
